timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),eNB id,sameCellSinr,sameCellSinr 3gpp encoded
1772735854810,00011,30,30,1,0,1,27.816561,102.000000
1772735854810,00009,30,30,1,0,1,28.570074,104.000000
1772735854810,00028,30,30,1,0,1,38.544156,124.000000
1772735854810,00001,30,30,1,0,1,28.041119,103.000000
1772735854810,00006,30,30,1,0,1,48.501544,127.000000
1772735854810,00025,30,30,1,0,1,29.984039,107.000000
1772735854810,00024,30,30,1,0,1,27.420088,102.000000
1772735854810,00005,30,30,1,0,1,27.885546,103.000000
1772735854810,00026,30,30,1,0,1,29.007694,105.000000
1772735854810,00010,30,30,1,0,1,33.217074,113.000000
1772735854810,00021,30,30,1,0,1,29.038745,105.000000
1772735854810,00004,30,30,1,0,1,36.119890,119.000000
1772735854810,00003,30,30,1,0,1,28.661775,104.000000
1772735854810,00027,30,30,1,0,1,28.315777,103.000000
1772735854810,00022,30,30,1,0,1,26.584148,100.000000
1772735854810,00023,30,30,1,0,1,32.447036,112.000000
1772735854810,00029,30,30,1,0,1,30.325075,107.000000
1772735854810,00014,30,30,1,0,1,30.987347,109.000000
1772735854810,00008,30,30,1,0,1,29.037078,105.000000
1772735854810,00002,30,30,1,0,1,32.237341,111.000000
1772735854810,00012,30,30,1,0,1,27.063683,101.000000
1772735854910,00020,30,30,1,0,1,29.093761,105.000000
1772735854910,00013,30,30,1,0,1,62.616456,127.000000
1772735854910,00016,30,30,1,0,1,27.307553,101.000000
1772735854910,00017,30,30,1,0,1,29.446257,106.000000
1772735854910,00015,30,30,1,0,1,27.091032,101.000000
1772735854910,00007,30,30,1,0,1,33.370211,114.000000
1772735854910,00019,30,30,1,0,1,27.948131,103.000000
1772735854910,00018,30,30,1,0,1,28.587713,104.000000
1772735854910,00030,30,30,1,0,1,29.266439,105.000000
1772735854910,00011,30,30,1,0,1,27.804483,102.000000
1772735854910,00009,30,30,1,0,1,28.570404,104.000000
1772735854910,00028,30,30,1,0,1,38.544156,124.000000
1772735854910,00001,30,30,1,0,1,28.042355,103.000000
1772735854910,00006,30,30,1,0,1,48.518031,127.000000
1772735854910,00025,30,30,1,0,1,29.984039,107.000000
1772735854910,00024,30,30,1,0,1,27.420088,102.000000
1772735854910,00005,30,30,1,0,1,27.887630,103.000000
1772735854910,00026,30,30,1,0,1,29.007694,105.000000
1772735854910,00010,30,30,1,0,1,33.211184,113.000000
1772735854910,00021,30,30,1,0,1,29.038745,105.000000
1772735854910,00004,30,30,1,0,1,36.118765,119.000000
1772735854910,00003,30,30,1,0,1,28.661235,104.000000
1772735854910,00027,30,30,1,0,1,28.315777,103.000000
1772735854910,00022,30,30,1,0,1,26.584148,100.000000
1772735854910,00023,30,30,1,0,1,32.447036,112.000000
1772735854910,00029,30,30,1,0,1,30.325075,107.000000
1772735854910,00014,30,30,1,0,1,30.988813,109.000000
1772735854910,00008,30,30,1,0,1,29.032901,105.000000
1772735854910,00002,30,30,1,0,1,32.237259,111.000000
1772735854910,00012,30,30,1,0,1,27.059393,101.000000
1772735855010,00020,30,30,1,0,1,29.088280,105.000000
1772735855010,00013,30,30,1,0,1,61.862851,127.000000
1772735855010,00016,30,30,1,0,1,27.311253,101.000000
1772735855010,00017,30,30,1,0,1,29.468131,106.000000
1772735855010,00015,30,30,1,0,1,27.091810,101.000000
1772735855010,00007,30,30,1,0,1,33.370108,114.000000
1772735855010,00019,30,30,1,0,1,27.965286,103.000000
1772735855010,00018,30,30,1,0,1,28.590144,104.000000
1772735855010,00030,30,30,1,0,1,29.266439,105.000000
1772735855010,00011,30,30,1,0,1,27.792417,102.000000
1772735855010,00009,30,30,1,0,1,28.570735,104.000000
1772735855010,00028,30,30,1,0,1,38.544156,124.000000
1772735855010,00001,30,30,1,0,1,28.043591,103.000000
1772735855010,00006,30,30,1,0,1,48.534547,127.000000
1772735855010,00025,30,30,1,0,1,29.984039,107.000000
1772735855010,00024,30,30,1,0,1,27.420088,102.000000
1772735855010,00005,30,30,1,0,1,27.889715,103.000000
1772735855010,00026,30,30,1,0,1,29.007694,105.000000
1772735855010,00010,30,30,1,0,1,33.205298,113.000000
1772735855010,00021,30,30,1,0,1,29.038745,105.000000
1772735855010,00004,30,30,1,0,1,36.117630,119.000000
1772735855010,00003,30,30,1,0,1,28.660695,104.000000
1772735855010,00027,30,30,1,0,1,28.315777,103.000000
1772735855010,00022,30,30,1,0,1,26.584148,100.000000
1772735855010,00023,30,30,1,0,1,32.447036,112.000000
1772735855010,00029,30,30,1,0,1,30.325075,107.000000
1772735855010,00014,30,30,1,0,1,30.990264,109.000000
1772735855010,00008,30,30,1,0,1,29.028726,105.000000
1772735855010,00002,30,30,1,0,1,32.237176,111.000000
1772735855010,00012,30,30,1,0,1,27.055105,101.000000
1772735855110,00020,30,30,1,0,1,29.082801,105.000000
1772735855110,00013,30,30,1,0,1,61.164685,127.000000
1772735855110,00016,30,30,1,0,1,27.314948,101.000000
1772735855110,00017,30,30,1,0,1,29.490049,106.000000
1772735855110,00015,30,30,1,0,1,27.092585,101.000000
1772735855110,00007,30,30,1,0,1,33.370003,114.000000
1772735855110,00019,30,30,1,0,1,27.982473,103.000000
1772735855110,00018,30,30,1,0,1,28.592571,104.000000
1772735855110,00030,30,30,1,0,1,29.266439,105.000000
1772735855110,00011,30,30,1,0,1,27.780362,102.000000
1772735855110,00009,30,30,1,0,1,28.571065,104.000000
1772735855110,00028,30,30,1,0,1,38.544156,124.000000
1772735855110,00001,30,30,1,0,1,28.044827,103.000000
1772735855110,00006,30,30,1,0,1,48.551093,127.000000
1772735855110,00025,30,30,1,0,1,29.984039,107.000000
1772735855110,00024,30,30,1,0,1,27.420088,102.000000
1772735855110,00005,30,30,1,0,1,27.891801,103.000000
1772735855110,00026,30,30,1,0,1,29.007694,105.000000
1772735855110,00010,30,30,1,0,1,33.199416,113.000000
1772735855110,00021,30,30,1,0,1,29.038745,105.000000
1772735855110,00004,30,30,1,0,1,36.116485,119.000000
1772735855110,00003,30,30,1,0,1,28.660154,104.000000
1772735855110,00027,30,30,1,0,1,28.315777,103.000000
1772735855110,00022,30,30,1,0,1,26.584148,100.000000
1772735855110,00023,30,30,1,0,1,32.447036,112.000000
1772735855110,00029,30,30,1,0,1,30.325075,107.000000
1772735855110,00014,30,30,1,0,1,30.991701,109.000000
1772735855110,00008,30,30,1,0,1,29.024553,105.000000
1772735855110,00002,30,30,1,0,1,32.237091,111.000000
1772735855110,00012,30,30,1,0,1,27.050818,101.000000
1772735855210,00020,30,30,1,0,1,29.077325,105.000000
1772735855210,00013,30,30,1,0,1,60.515022,127.000000
1772735855210,00016,30,30,1,0,1,27.318637,101.000000
1772735855210,00017,30,30,1,0,1,29.512014,106.000000
1772735855210,00015,30,30,1,0,1,27.093356,101.000000
1772735855210,00007,30,30,1,0,1,33.369898,114.000000
1772735855210,00019,30,30,1,0,1,27.999693,103.000000
1772735855210,00018,30,30,1,0,1,28.594994,104.000000
1772735855210,00030,30,30,1,0,1,29.266439,105.000000
1772735855210,00011,30,30,1,0,1,27.768320,102.000000
1772735855210,00009,30,30,1,0,1,28.571395,104.000000
1772735855210,00028,30,30,1,0,1,38.544156,124.000000
1772735855210,00001,30,30,1,0,1,28.046064,103.000000
1772735855210,00006,30,30,1,0,1,48.567668,127.000000
1772735855210,00025,30,30,1,0,1,29.984039,107.000000
1772735855210,00024,30,30,1,0,1,27.420088,102.000000
1772735855210,00005,30,30,1,0,1,27.893886,103.000000
1772735855210,00026,30,30,1,0,1,29.007694,105.000000
1772735855210,00010,30,30,1,0,1,33.193537,113.000000
1772735855210,00021,30,30,1,0,1,29.038745,105.000000
1772735855210,00004,30,30,1,0,1,36.115329,119.000000
1772735855210,00003,30,30,1,0,1,28.659612,104.000000
1772735855210,00027,30,30,1,0,1,28.315777,103.000000
1772735855210,00022,30,30,1,0,1,26.584148,100.000000
1772735855210,00023,30,30,1,0,1,32.447036,112.000000
1772735855210,00029,30,30,1,0,1,30.325075,107.000000
1772735855210,00014,30,30,1,0,1,30.993124,109.000000
1772735855210,00008,30,30,1,0,1,29.020381,105.000000
1772735855210,00002,30,30,1,0,1,32.237005,111.000000
1772735855210,00012,30,30,1,0,1,27.046534,101.000000
1772735855310,00020,30,30,1,0,1,29.071851,105.000000
1772735855310,00013,30,30,1,0,1,59.908007,127.000000
1772735855310,00016,30,30,1,0,1,27.322319,101.000000
1772735855310,00017,30,30,1,0,1,29.534024,106.000000
1772735855310,00015,30,30,1,0,1,27.094124,101.000000
1772735855310,00007,30,30,1,0,1,33.369793,114.000000
1772735855310,00019,30,30,1,0,1,28.016945,103.000000
1772735855310,00018,30,30,1,0,1,28.597412,104.000000
1772735855310,00030,30,30,1,0,1,29.266439,105.000000
1772735855310,00011,30,30,1,0,1,27.756290,102.000000
1772735855310,00009,30,30,1,0,1,28.571725,104.000000
1772735855310,00028,30,30,1,0,1,38.544156,124.000000
1772735855310,00001,30,30,1,0,1,28.047301,103.000000
1772735855310,00006,30,30,1,0,1,48.584272,127.000000
1772735855310,00025,30,30,1,0,1,29.984039,107.000000
1772735855310,00024,30,30,1,0,1,27.420088,102.000000
1772735855310,00005,30,30,1,0,1,27.895972,103.000000
1772735855310,00026,30,30,1,0,1,29.007694,105.000000
1772735855310,00010,30,30,1,0,1,33.187661,113.000000
1772735855310,00021,30,30,1,0,1,29.038745,105.000000
1772735855310,00004,30,30,1,0,1,36.114163,119.000000
1772735855310,00003,30,30,1,0,1,28.659070,104.000000
1772735855310,00027,30,30,1,0,1,28.315777,103.000000
1772735855310,00022,30,30,1,0,1,26.584148,100.000000
1772735855310,00023,30,30,1,0,1,32.447036,112.000000
1772735855310,00029,30,30,1,0,1,30.325075,107.000000
1772735855310,00014,30,30,1,0,1,30.994533,109.000000
1772735855310,00008,30,30,1,0,1,29.016210,105.000000
1772735855310,00002,30,30,1,0,1,32.236918,111.000000
1772735855310,00012,30,30,1,0,1,27.042250,101.000000
1772735855410,00020,30,30,1,0,1,29.066379,105.000000
1772735855410,00013,30,30,1,0,1,59.338700,127.000000
1772735855410,00016,30,30,1,0,1,27.325996,101.000000
1772735855410,00017,30,30,1,0,1,29.556080,106.000000
1772735855410,00015,30,30,1,0,1,27.094888,101.000000
1772735855410,00007,30,30,1,0,1,33.369686,114.000000
1772735855410,00019,30,30,1,0,1,28.034230,103.000000
1772735855410,00018,30,30,1,0,1,28.599826,104.000000
1772735855410,00030,30,30,1,0,1,29.266439,105.000000
1772735855410,00011,30,30,1,0,1,27.744271,102.000000
1772735855410,00009,30,30,1,0,1,28.572055,104.000000
1772735855410,00028,30,30,1,0,1,38.544156,124.000000
1772735855410,00001,30,30,1,0,1,28.048538,103.000000
1772735855410,00006,30,30,1,0,1,48.600906,127.000000
1772735855410,00025,30,30,1,0,1,29.984039,107.000000
1772735855410,00024,30,30,1,0,1,27.420088,102.000000
1772735855410,00005,30,30,1,0,1,27.898058,103.000000
1772735855410,00026,30,30,1,0,1,29.007694,105.000000
1772735855410,00010,30,30,1,0,1,33.181789,113.000000
1772735855410,00021,30,30,1,0,1,29.038745,105.000000
1772735855410,00004,30,30,1,0,1,36.112986,119.000000
1772735855410,00003,30,30,1,0,1,28.658526,104.000000
1772735855410,00027,30,30,1,0,1,28.315777,103.000000
1772735855410,00022,30,30,1,0,1,26.584148,100.000000
1772735855410,00023,30,30,1,0,1,32.447036,112.000000
1772735855410,00029,30,30,1,0,1,30.325075,107.000000
1772735855410,00014,30,30,1,0,1,30.995928,109.000000
1772735855410,00008,30,30,1,0,1,29.012041,105.000000
1772735855410,00002,30,30,1,0,1,32.236830,111.000000
1772735855410,00012,30,30,1,0,1,27.037968,101.000000
1772735855510,00020,30,30,1,0,1,29.060909,105.000000
1772735855510,00013,30,30,1,0,1,58.802912,127.000000
1772735855510,00016,30,30,1,0,1,27.329667,101.000000
1772735855510,00017,30,30,1,0,1,29.578182,106.000000
1772735855510,00015,30,30,1,0,1,27.095649,101.000000
1772735855510,00007,30,30,1,0,1,33.369579,114.000000
1772735855510,00019,30,30,1,0,1,28.051549,103.000000
1772735855510,00018,30,30,1,0,1,28.602236,104.000000
1772735855510,00030,30,30,1,0,1,29.266439,105.000000
1772735855510,00011,30,30,1,0,1,27.732265,102.000000
1772735855510,00009,30,30,1,0,1,28.572386,104.000000
1772735855510,00028,30,30,1,0,1,38.544156,124.000000
1772735855510,00001,30,30,1,0,1,28.049774,103.000000
1772735855510,00006,30,30,1,0,1,48.617570,127.000000
1772735855510,00025,30,30,1,0,1,29.984039,107.000000
1772735855510,00024,30,30,1,0,1,27.420088,102.000000
1772735855510,00005,30,30,1,0,1,27.900145,103.000000
1772735855510,00026,30,30,1,0,1,29.007694,105.000000
1772735855510,00010,30,30,1,0,1,33.175921,113.000000
1772735855510,00021,30,30,1,0,1,29.038745,105.000000
1772735855510,00004,30,30,1,0,1,36.111799,119.000000
1772735855510,00003,30,30,1,0,1,28.657983,104.000000
1772735855510,00027,30,30,1,0,1,28.315777,103.000000
1772735855510,00022,30,30,1,0,1,26.584148,100.000000
1772735855510,00023,30,30,1,0,1,32.447036,112.000000
1772735855510,00029,30,30,1,0,1,30.325075,107.000000
1772735855510,00014,30,30,1,0,1,30.997309,109.000000
1772735855510,00008,30,30,1,0,1,29.007873,105.000000
1772735855510,00002,30,30,1,0,1,32.236740,111.000000
1772735855510,00012,30,30,1,0,1,27.033688,101.000000
1772735855610,00020,30,30,1,0,1,29.055442,105.000000
1772735855610,00013,30,30,1,0,1,58.297079,127.000000
1772735855610,00016,30,30,1,0,1,27.333333,101.000000
1772735855610,00017,30,30,1,0,1,29.600329,106.000000
1772735855610,00015,30,30,1,0,1,27.096406,101.000000
1772735855610,00007,30,30,1,0,1,33.369472,114.000000
1772735855610,00019,30,30,1,0,1,28.068900,103.000000
1772735855610,00018,30,30,1,0,1,28.604642,104.000000
1772735855610,00030,30,30,1,0,1,29.266439,105.000000
1772735855610,00011,30,30,1,0,1,27.720270,102.000000
1772735855610,00009,30,30,1,0,1,28.572716,104.000000
1772735855610,00028,30,30,1,0,1,38.544156,124.000000
1772735855610,00001,30,30,1,0,1,28.051012,103.000000
1772735855610,00006,30,30,1,0,1,48.634263,127.000000
1772735855610,00025,30,30,1,0,1,29.984039,107.000000
1772735855610,00024,30,30,1,0,1,27.420088,102.000000
1772735855610,00005,30,30,1,0,1,27.902231,103.000000
1772735855610,00026,30,30,1,0,1,29.007694,105.000000
1772735855610,00010,30,30,1,0,1,33.170056,113.000000
1772735855610,00021,30,30,1,0,1,29.038745,105.000000
1772735855610,00004,30,30,1,0,1,36.110601,119.000000
1772735855610,00003,30,30,1,0,1,28.657438,104.000000
1772735855610,00027,30,30,1,0,1,28.315777,103.000000
1772735855610,00022,30,30,1,0,1,26.584148,100.000000
1772735855610,00023,30,30,1,0,1,32.447036,112.000000
1772735855610,00029,30,30,1,0,1,30.325075,107.000000
1772735855610,00014,30,30,1,0,1,30.998675,109.000000
1772735855610,00008,30,30,1,0,1,29.003706,105.000000
1772735855610,00002,30,30,1,0,1,32.236650,111.000000
1772735855610,00012,30,30,1,0,1,27.029410,101.000000
1772735855710,00020,30,30,1,0,1,29.049977,105.000000
1772735855710,00013,30,30,1,0,1,57.818148,127.000000
1772735855710,00016,30,30,1,0,1,27.336992,101.000000
1772735855710,00017,30,30,1,0,1,29.622523,106.000000
1772735855710,00015,30,30,1,0,1,27.097160,101.000000
1772735855710,00007,30,30,1,0,1,33.369363,114.000000
1772735855710,00019,30,30,1,0,1,28.086285,103.000000
1772735855710,00018,30,30,1,0,1,28.607043,104.000000
1772735855710,00030,30,30,1,0,1,29.266439,105.000000
1772735855710,00011,30,30,1,0,1,27.708287,102.000000
1772735855710,00009,30,30,1,0,1,28.573046,104.000000
1772735855710,00028,30,30,1,0,1,38.544156,124.000000
1772735855710,00001,30,30,1,0,1,28.052249,103.000000
1772735855710,00006,30,30,1,0,1,48.650987,127.000000
1772735855710,00025,30,30,1,0,1,29.984039,107.000000
1772735855710,00024,30,30,1,0,1,27.420088,102.000000
1772735855710,00005,30,30,1,0,1,27.904319,103.000000
1772735855710,00026,30,30,1,0,1,29.007694,105.000000
1772735855710,00010,30,30,1,0,1,33.164195,113.000000
1772735855710,00021,30,30,1,0,1,29.038745,105.000000
1772735855710,00004,30,30,1,0,1,36.109393,119.000000
1772735855710,00003,30,30,1,0,1,28.656893,104.000000
1772735855710,00027,30,30,1,0,1,28.315777,103.000000
1772735855710,00022,30,30,1,0,1,26.584148,100.000000
1772735855710,00023,30,30,1,0,1,32.447036,112.000000
1772735855710,00029,30,30,1,0,1,30.325075,107.000000
1772735855710,00014,30,30,1,0,1,31.000027,109.000000
1772735855710,00008,30,30,1,0,1,28.999541,105.000000
1772735855710,00002,30,30,1,0,1,32.236557,111.000000
1772735855710,00012,30,30,1,0,1,27.025132,101.000000
1772735855810,00020,30,30,1,0,1,29.044514,105.000000
1772735855810,00013,30,30,1,0,1,57.363495,127.000000
1772735855810,00016,30,30,1,0,1,27.340645,101.000000
1772735855810,00017,30,30,1,0,1,29.644764,106.000000
1772735855810,00015,30,30,1,0,1,27.097910,101.000000
1772735855810,00007,30,30,1,0,1,33.369254,114.000000
1772735855810,00019,30,30,1,0,1,28.103703,103.000000
1772735855810,00018,30,30,1,0,1,28.609440,104.000000
1772735855810,00030,30,30,1,0,1,29.266439,105.000000
1772735855810,00011,30,30,1,0,1,27.696316,102.000000
1772735855810,00009,30,30,1,0,1,28.573376,104.000000
1772735855810,00028,30,30,1,0,1,38.544156,124.000000
1772735855810,00001,30,30,1,0,1,28.053486,103.000000
1772735855810,00006,30,30,1,0,1,48.667740,127.000000
1772735855810,00025,30,30,1,0,1,29.984039,107.000000
1772735855810,00024,30,30,1,0,1,27.420088,102.000000
1772735855810,00005,30,30,1,0,1,27.906406,103.000000
1772735855810,00026,30,30,1,0,1,29.007694,105.000000
1772735855810,00010,30,30,1,0,1,33.158337,113.000000
1772735855810,00021,30,30,1,0,1,29.038745,105.000000
1772735855810,00004,30,30,1,0,1,36.108174,119.000000
1772735855810,00003,30,30,1,0,1,28.656348,104.000000
1772735855810,00027,30,30,1,0,1,28.315777,103.000000
1772735855810,00022,30,30,1,0,1,26.584148,100.000000
1772735855810,00023,30,30,1,0,1,32.447036,112.000000
1772735855810,00029,30,30,1,0,1,30.325075,107.000000
1772735855810,00014,30,30,1,0,1,31.001365,109.000000
1772735855810,00008,30,30,1,0,1,28.995377,105.000000
1772735855810,00002,30,30,1,0,1,32.236464,111.000000
1772735855810,00012,30,30,1,0,1,27.020857,101.000000
1772735855910,00020,30,30,1,0,1,29.039053,105.000000
1772735855910,00013,30,30,1,0,1,56.930846,127.000000
1772735855910,00016,30,30,1,0,1,27.344293,101.000000
1772735855910,00017,30,30,1,0,1,29.667050,106.000000
1772735855910,00015,30,30,1,0,1,27.098656,101.000000
1772735855910,00007,30,30,1,0,1,33.369144,114.000000
1772735855910,00019,30,30,1,0,1,28.121154,103.000000
1772735855910,00018,30,30,1,0,1,28.611833,104.000000
1772735855910,00030,30,30,1,0,1,29.266439,105.000000
1772735855910,00011,30,30,1,0,1,27.684358,102.000000
1772735855910,00009,30,30,1,0,1,28.573706,104.000000
1772735855910,00028,30,30,1,0,1,38.544156,124.000000
1772735855910,00001,30,30,1,0,1,28.054724,103.000000
1772735855910,00006,30,30,1,0,1,48.684524,127.000000
1772735855910,00025,30,30,1,0,1,29.984039,107.000000
1772735855910,00024,30,30,1,0,1,27.420088,102.000000
1772735855910,00005,30,30,1,0,1,27.908494,103.000000
1772735855910,00026,30,30,1,0,1,29.007694,105.000000
1772735855910,00010,30,30,1,0,1,33.152483,113.000000
1772735855910,00021,30,30,1,0,1,29.038745,105.000000
1772735855910,00004,30,30,1,0,1,36.106945,119.000000
1772735855910,00003,30,30,1,0,1,28.655801,104.000000
1772735855910,00027,30,30,1,0,1,28.315777,103.000000
1772735855910,00022,30,30,1,0,1,26.584148,100.000000
1772735855910,00023,30,30,1,0,1,32.447036,112.000000
