timestamp,ueId,percentage
1772735856610,17,0.5
1772735856610,18,0.5
1772735856610,19,0.5
1772735856610,20,0.5
1772735856610,21,0.5
1772735856610,22,0.5
1772735856610,23,0.5
1772735856610,24,0.5
1772735856610,25,0.5
1772735856610,26,0.5
1772735856610,27,0.5
1772735856610,28,0.5
1772735856610,29,0.5
1772735856610,30,0.5
1772735856710,1,0.5
1772735856710,2,0.5
1772735856710,3,0.5
1772735856710,4,0.5
1772735856710,5,0.5
1772735856710,6,0.5
1772735856710,7,0.5
1772735856710,8,0.5
1772735856710,9,0.5
1772735856710,10,0.5
1772735856710,11,0.5
1772735856710,12,0.5
1772735856710,13,0.5
1772735856710,14,0.5
1772735856710,15,0.5
1772735856710,16,0.5
1772735856710,17,0.5
1772735856710,18,0.5
1772735856710,19,0.5
1772735856710,20,0.5
1772735856710,21,0.5
1772735856710,22,0.5
1772735856710,23,0.5
1772735856710,24,0.5
1772735856710,25,0.5
1772735856710,26,0.5
1772735856710,27,0.5
1772735856710,28,0.5
1772735856710,29,0.5
1772735856710,30,0.5
1772735856810,1,0.5
1772735856810,2,0.5
1772735856810,3,0.5
1772735856810,4,0.5
1772735856810,5,0.5
1772735856810,6,0.5
1772735856810,7,0.5
1772735856810,8,0.5
1772735856810,9,0.5
1772735856810,10,0.5
1772735856810,11,0.5
1772735856810,12,0.5
1772735856810,13,0.5
1772735856810,14,0.5
1772735856810,15,0.5
1772735856810,16,0.5
1772735856810,17,0.5
1772735856810,18,0.5
1772735856810,19,0.5
1772735856810,20,0.5
1772735856810,21,0.5
1772735856810,22,0.5
1772735856810,23,0.5
1772735856810,24,0.5
1772735856810,25,0.5
1772735856810,26,0.5
1772735856810,27,0.5
1772735856810,28,0.5
1772735856810,29,0.5
1772735856810,30,0.5
1772735856910,1,0.5
1772735856910,2,0.5
1772735856910,3,0.5
1772735856910,4,0.5
1772735856910,5,0.5
1772735856910,6,0.5
1772735856910,7,0.5
1772735856910,8,0.5
1772735856910,9,0.5
1772735856910,10,0.5
1772735856910,11,0.5
1772735856910,12,0.5
1772735856910,13,0.5
1772735856910,14,0.5
1772735856910,15,0.5
1772735856910,16,0.5
1772735856910,17,0.5
1772735856910,18,0.5
1772735856910,19,0.5
1772735856910,20,0.5
1772735856910,21,0.5
1772735856910,22,0.5
1772735856910,23,0.5
1772735856910,24,0.5
1772735856910,25,0.5
1772735856910,26,0.5
1772735856910,27,0.5
1772735856910,28,0.5
1772735856910,29,0.5
1772735856910,30,0.5
1772735857010,1,0.5
1772735857010,2,0.5
1772735857010,3,0.5
1772735857010,4,0.5
1772735857010,5,0.5
1772735857010,6,0.5
1772735857010,7,0.5
1772735857010,8,0.5
1772735857010,9,0.5
1772735857010,10,0.5
1772735857010,11,0.5
1772735857010,12,0.5
1772735857010,13,0.5
1772735857010,14,0.5
1772735857010,15,0.5
1772735857010,16,0.5
1772735857010,17,0.5
1772735857010,18,0.5
1772735857010,19,0.5
1772735857010,20,0.5
1772735857010,21,0.5
1772735857010,22,0.5
1772735857010,23,0.5
1772735857010,24,0.5
1772735857010,25,0.5
1772735857010,26,0.5
1772735857010,27,0.5
1772735857010,28,0.5
1772735857010,29,0.5
1772735857010,30,0.5
1772735857110,1,0.5
1772735857110,2,0.5
1772735857110,3,0.5
1772735857110,4,0.5
1772735857110,5,0.5
1772735857110,6,0.5
1772735857110,7,0.5
1772735857110,8,0.5
1772735857110,9,0.5
1772735857110,10,0.5
1772735857110,11,0.5
1772735857110,12,0.5
1772735857110,13,0.5
1772735857110,14,0.5
1772735857110,15,0.5
1772735857110,16,0.5
1772735857110,17,0.5
1772735857110,18,0.5
1772735857110,19,0.5
1772735857110,20,0.5
1772735857110,21,0.5
1772735857110,22,0.5
1772735857110,23,0.5
1772735857110,24,0.5
1772735857110,25,0.5
1772735857110,26,0.5
1772735857110,27,0.5
1772735857110,28,0.5
1772735857110,29,0.5
1772735857110,30,0.5
1772735857210,1,0.5
1772735857210,2,0.5
1772735857210,3,0.5
1772735857210,4,0.5
1772735857210,5,0.5
1772735857210,6,0.5
1772735857210,7,0.5
1772735857210,8,0.5
1772735857210,9,0.5
1772735857210,10,0.5
1772735857210,11,0.5
1772735857210,12,0.5
1772735857210,13,0.5
1772735857210,14,0.5
1772735857210,15,0.5
1772735857210,16,0.5
1772735857210,17,0.5
1772735857210,18,0.5
1772735857210,19,0.5
1772735857210,20,0.5
1772735857210,21,0.5
1772735857210,22,0.5
1772735857210,23,0.5
1772735857210,24,0.5
1772735857210,25,0.5
1772735857210,26,0.5
1772735857210,27,0.5
1772735857210,28,0.5
1772735857210,29,0.5
1772735857210,30,0.5
1772735857310,1,0.5
1772735857310,2,0.5
1772735857310,3,0.5
1772735857310,4,0.5
1772735857310,5,0.5
1772735857310,6,0.5
1772735857310,7,0.5
1772735857310,8,0.5
1772735857310,9,0.5
1772735857310,10,0.5
1772735857310,11,0.5
1772735857310,12,0.5
1772735857310,13,0.5
1772735857310,14,0.5
1772735857310,15,0.5
1772735857310,16,0.5
1772735857310,17,0.5
1772735857310,18,0.5
1772735857310,19,0.5
1772735857310,20,0.5
1772735857310,21,0.5
1772735857310,22,0.5
1772735857310,23,0.5
1772735857310,24,0.5
1772735857310,25,0.5
1772735857310,26,0.5
1772735857310,27,0.5
1772735857310,28,0.5
1772735857310,29,0.5
1772735857310,30,0.5
1772735857410,1,0.5
1772735857410,2,0.5
1772735857410,3,0.5
1772735857410,4,0.5
1772735857410,5,0.5
1772735857410,6,0.5
1772735857410,7,0.5
1772735857410,8,0.5
1772735857410,9,0.5
1772735857410,10,0.5
1772735857410,11,0.5
1772735857410,12,0.5
1772735857410,13,0.5
1772735857410,14,0.5
1772735857410,15,0.5
1772735857410,16,0.5
1772735857410,17,0.5
1772735857410,18,0.5
1772735857410,19,0.5
1772735857410,20,0.5
1772735857410,21,0.5
1772735857410,22,0.5
1772735857410,23,0.5
1772735857410,24,0.5
1772735857410,25,0.5
1772735857410,26,0.5
1772735857410,27,0.5
1772735857410,28,0.5
1772735857410,29,0.5
1772735857410,30,0.5
1772735857510,1,0.5
1772735857510,2,0.5
1772735857510,3,0.5
1772735857510,4,0.5
1772735857510,5,0.5
1772735857510,6,0.5
1772735857510,7,0.5
1772735857510,8,0.5
1772735857510,9,0.5
1772735857510,10,0.5
1772735857510,11,0.5
1772735857510,12,0.5
1772735857510,13,0.5
1772735857510,14,0.5
1772735857510,15,0.5
1772735857510,16,0.5
1772735857510,17,0.5
1772735857510,18,0.5
1772735857510,19,0.5
1772735857510,20,0.5
1772735857510,21,0.5
1772735857510,22,0.5
1772735857510,23,0.5
1772735857510,24,0.5
1772735857510,25,0.5
1772735857510,26,0.5
1772735857510,27,0.5
1772735857510,28,0.5
1772735857510,29,0.5
1772735857510,30,0.5
1772735857610,1,0.5
1772735857610,2,0.5
1772735857610,3,0.5
1772735857610,4,0.5
1772735857610,5,0.5
1772735857610,6,0.5
1772735857610,7,0.5
1772735857610,8,0.5
1772735857610,9,0.5
1772735857610,10,0.5
1772735857610,11,0.5
1772735857610,12,0.5
1772735857610,13,0.5
1772735857610,14,0.5
1772735857610,15,0.5
1772735857610,16,0.5
1772735857610,17,0.5
1772735857610,18,0.5
1772735857610,19,0.5
1772735857610,20,0.5
1772735857610,21,0.5
1772735857610,22,0.5
1772735857610,23,0.5
1772735857610,24,0.5
1772735857610,25,0.5
1772735857610,26,0.5
1772735857610,27,0.5
1772735857610,28,0.5
1772735857610,29,0.5
1772735857610,30,0.5
1772735857710,1,0.5
1772735857710,2,0.5
1772735857710,3,0.5
1772735857710,4,0.5
1772735857710,5,0.5
1772735857710,6,0.5
1772735857710,7,0.5
1772735857710,8,0.5
1772735857710,9,0.5
1772735857710,10,0.5
1772735857710,11,0.5
1772735857710,12,0.5
1772735857710,13,0.5
1772735857710,14,0.5
1772735857710,15,0.5
1772735857710,16,0.5
1772735857710,17,0.5
1772735857710,18,0.5
1772735857710,19,0.5
1772735857710,20,0.5
1772735857710,21,0.5
1772735857710,22,0.5
1772735857710,23,0.5
1772735857710,24,0.5
1772735857710,25,0.5
1772735857710,26,0.5
1772735857710,27,0.5
1772735857710,28,0.5
1772735857710,29,0.5
1772735857710,30,0.5
1772735857810,1,0.5
1772735857810,2,0.5
1772735857810,3,0.5
1772735857810,4,0.5
1772735857810,5,0.5
1772735857810,6,0.5
1772735857810,7,0.5
1772735857810,8,0.5
1772735857810,9,0.5
1772735857810,10,0.5
1772735857810,11,0.5
1772735857810,12,0.5
1772735857810,13,0.5
1772735857810,14,0.5
1772735857810,15,0.5
1772735857810,16,0.5
1772735857810,17,0.5
1772735857810,18,0.5
1772735857810,19,0.5
1772735857810,20,0.5
1772735857810,21,0.5
1772735857810,22,0.5
1772735857810,23,0.5
1772735857810,24,0.5
1772735857810,25,0.5
1772735857810,26,0.5
1772735857810,27,0.5
1772735857810,28,0.5
1772735857810,29,0.5
1772735857810,30,0.5
1772735857910,1,0.5
1772735857910,2,0.5
1772735857910,3,0.5
1772735857910,4,0.5
1772735857910,5,0.5
1772735857910,6,0.5
1772735857910,7,0.5
1772735857910,8,0.5
1772735857910,9,0.5
1772735857910,10,0.5
1772735857910,11,0.5
1772735857910,12,0.5
1772735857910,13,0.5
1772735857910,14,0.5
1772735857910,15,0.5
1772735857910,16,0.5
1772735857910,17,0.5
1772735857910,18,0.5
1772735857910,19,0.5
1772735857910,20,0.5
1772735857910,21,0.5
1772735857910,22,0.5
1772735857910,23,0.5
1772735857910,24,0.5
1772735857910,25,0.5
1772735857910,26,0.5
1772735857910,27,0.5
1772735857910,28,0.5
1772735857910,29,0.5
1772735857910,30,0.5
1772735858010,1,0.5
1772735858010,2,0.5
1772735858010,3,0.5
1772735858010,4,0.5
1772735858010,5,0.5
1772735858010,6,0.5
1772735858010,7,0.5
1772735858010,8,0.5
1772735858010,9,0.5
1772735858010,10,0.5
1772735858010,11,0.5
1772735858010,12,0.5
1772735858010,13,0.5
1772735858010,14,0.5
1772735858010,15,0.5
1772735858010,16,0.5
1772735858010,17,0.5
1772735858010,18,0.5
1772735858010,19,0.5
1772735858010,20,0.5
1772735858010,21,0.5
1772735858010,22,0.5
1772735858010,23,0.5
1772735858010,24,0.5
1772735858010,25,0.5
1772735858010,26,0.5
1772735858010,27,0.5
1772735858010,28,0.5
1772735858010,29,0.5
1772735858010,30,0.5
1772735858110,1,0.5
1772735858110,2,0.5
1772735858110,3,0.5
1772735858110,4,0.5
1772735858110,5,0.5
1772735858110,6,0.5
1772735858110,7,0.5
1772735858110,8,0.5
1772735858110,9,0.5
1772735858110,10,0.5
1772735858110,11,0.5
1772735858110,12,0.5
1772735858110,13,0.5
1772735858110,14,0.5
1772735858110,15,0.5
1772735858110,16,0.5
1772735858110,17,0.5
1772735858110,18,0.5
1772735858110,19,0.5
1772735858110,20,0.5
1772735858110,21,0.5
1772735858110,22,0.5
1772735858110,23,0.5
1772735858110,24,0.5
1772735858110,25,0.5
1772735858110,26,0.5
1772735858110,27,0.5
1772735858110,28,0.5
1772735858110,29,0.5
1772735858110,30,0.5
1772735858210,1,0.5
1772735858210,2,0.5
1772735858210,3,0.5
1772735858210,4,0.5
1772735858210,5,0.5
1772735858210,6,0.5
1772735858210,7,0.5
1772735858210,8,0.5
1772735858210,9,0.5
1772735858210,10,0.5
1772735858210,11,0.5
1772735858210,12,0.5
1772735858210,13,0.5
1772735858210,14,0.5
1772735858210,15,0.5
1772735858210,16,0.5
1772735858210,17,0.5
1772735858210,18,0.5
1772735858210,19,0.5
1772735858210,20,0.5
1772735858210,21,0.5
1772735858210,22,0.5
1772735858210,23,0.5
1772735858210,24,0.5
