timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1772735854410,00001,,,,,,,,,,,,,
1772735854410,00002,,,,,,,,,,,,,
1772735854410,00003,,,,,,,,,,,,,
1772735854410,00004,,,,,,,,,,,,,
1772735854410,00005,,,,,,,,,,,,,
1772735854410,00006,,,,,,,,,,,,,
1772735854410,00007,,,,,,,,,,,,,
1772735854410,00008,,,,,,,,,,,,,
1772735854410,00009,,,,,,,,,,,,,
1772735854410,00010,,,,,,,,,,,,,
1772735854410,00011,,,,,,,,,,,,,
1772735854410,00012,,,,,,,,,,,,,
1772735854410,00013,,,,,,,,,,,,,
1772735854410,00014,,,,,,,,,,,,,
1772735854410,00015,,,,,,,,,,,,,
1772735854410,00016,,,,,,,,,,,,,
1772735854410,00018,,,,,,,,,,,,,
1772735854410,00019,,,,,,,,,,,,,
1772735854410,00020,,,,,,,,,,,,,
1772735854410,00021,,,,,,,,,,,,,
1772735854410,00022,,,,,,,,,,,,,
1772735854410,00023,,,,,,,,,,,,,
1772735854410,00024,,,,,,,,,,,,,
1772735854410,00025,,,,,,,,,,,,,
1772735854410,00026,,,,,,,,,,,,,
1772735854410,00027,,,,,,,,,,,,,
1772735854410,00028,,,,,,,,,,,,,
1772735854410,00029,,,,,,,,,,,,,
1772735854410,00030,,,,,,,,,,,,,
1772735854410,00017,,,,,,,,,,,,,
1772735854510,00001,,,,,,,,,,,,,
1772735854510,00002,,,,,,,,,,,,,
1772735854510,00003,,,,,,,,,,,,,
1772735854510,00004,,,,,,,,,,,,,
1772735854510,00005,,,,,,,,,,,,,
1772735854510,00006,,,,,,,,,,,,,
1772735854510,00007,,,,,,,,,,,,,
1772735854510,00008,,,,,,,,,,,,,
1772735854510,00009,,,,,,,,,,,,,
1772735854510,00010,,,,,,,,,,,,,
1772735854510,00011,,,,,,,,,,,,,
1772735854510,00012,,,,,,,,,,,,,
1772735854510,00013,,,,,,,,,,,,,
1772735854510,00014,,,,,,,,,,,,,
1772735854510,00015,,,,,,,,,,,,,
1772735854510,00016,,,,,,,,,,,,,
1772735854510,00018,,,,,,,,,,,,,
1772735854510,00019,,,,,,,,,,,,,
1772735854510,00020,,,,,,,,,,,,,
1772735854510,00021,,,,,,,,,,,,,
1772735854510,00022,,,,,,,,,,,,,
1772735854510,00023,,,,,,,,,,,,,
1772735854510,00024,,,,,,,,,,,,,
1772735854510,00025,,,,,,,,,,,,,
1772735854510,00026,,,,,,,,,,,,,
1772735854510,00027,,,,,,,,,,,,,
1772735854510,00028,,,,,,,,,,,,,
1772735854510,00029,,,,,,,,,,,,,
1772735854510,00030,,,,,,,,,,,,,
1772735854510,00017,,,,,,,,,,,,,
1772735854610,00001,,,,,,,,,,,,,
1772735854610,00002,,,,,,,,,,,,,
1772735854610,00003,,,,,,,,,,,,,
1772735854610,00004,,,,,,,,,,,,,
1772735854610,00005,,,,,,,,,,,,,
1772735854610,00006,,,,,,,,,,,,,
1772735854610,00007,,,,,,,,,,,,,
1772735854610,00008,,,,,,,,,,,,,
1772735854610,00009,,,,,,,,,,,,,
1772735854610,00010,,,,,,,,,,,,,
1772735854610,00011,,,,,,,,,,,,,
1772735854610,00012,,,,,,,,,,,,,
1772735854610,00013,,,,,,,,,,,,,
1772735854610,00014,,,,,,,,,,,,,
1772735854610,00015,,,,,,,,,,,,,
1772735854610,00016,,,,,,,,,,,,,
1772735854610,00018,,,,,,,,,,,,,
1772735854610,00019,,,,,,,,,,,,,
1772735854610,00020,,,,,,,,,,,,,
1772735854610,00021,,,,,,,,,,,,,
1772735854610,00022,,,,,,,,,,,,,
1772735854610,00023,,,,,,,,,,,,,
1772735854610,00024,,,,,,,,,,,,,
1772735854610,00025,,,,,,,,,,,,,
1772735854610,00026,,,,,,,,,,,,,
1772735854610,00027,,,,,,,,,,,,,
1772735854610,00028,,,,,,,,,,,,,
1772735854610,00029,,,,,,,,,,,,,
1772735854610,00030,,,,,,,,,,,,,
1772735854610,00017,,,,,,,,,,,,,
1772735854710,00001,,,,,,,,,,,,,
